Name	dateid01	cip_jp	cip_uk	cip_us_ca	cip_us_swe	corp_aaa_baa_us	cross_stock_us_ca	cross_stock_us_de	cross_stock_us_jp	cross_stock_us_uk	debt_equity_us	diff_debt_equity_us	diff_lenddepo_us	diff_liquidity_us	diff_m1_liquidity_us	diff_mortgageloan_us1	fin_allmarket_us1	gov10y_1y_us	gov20y_10y_us	gov20y_1y_us	gq_gdp_us	gq_gdp_w	gr12lcpi_us	gr12lip_us_sa	gr12ly_us_sa	gy_gdp_us	gy_gdp_w	i3m_us	inf_us	inf_usf	ip_us	ipus_yus	lcpi_ppi_us	lending_deposit_us	lgdp_us_w_sa	lip_sa_us	lip_us	lip_us_sa	lip_y_us_sa	liquidity_us	lrate_drate_us	lti	ly_us	ly_us_sa	m1_liquidity_us	mort_corp_us	mortgage_loan_us1	mrate_tbill_us	refer_us	sti	target	tbill_6m_3m_us	ted1y_us	ump_us	y_q	y_us	y_y	ys_q	ys_y	yus_yworld
Display_name																					quarterly growth US GDP seasonally adjusted not logged	quarterly growth world GDP seasonally adjusted not logged				annual grwoth USD GDP seasonally adjusted not logged	annual growth World GDP seasonally adjusted not logged																												quarterly growth US GDP seasonally adjusted and logged		annual growth US GDP seasonally adjusted and logged	quarterly world GDP growth seasonally adjusted and logged	annual growth world GDP seasonally adjusted and logged	
	1982-05-01	NA	-2.3379297256469728	-1.1135483980178834	-0.465458	-2.38	6.923267	0.22814494371414184	0.20475092530250548	9.473328	15.235235214233398	-0.24610233306884764	0.0030014	0.0010822713375091552	-1.3074895832687616e-06	5.245209e-05	NA	0.87	-1.77	-0.90	5.658061223	5.475142497	0.01751438125311846	-0.0126890723652248	-0.0060687442422089376	-0.947900118	1.985313644	14.52	6.7	6.7	-4.864865	1.2919865036430202	-0.2056870759999998	0.8035306	-0.061449984160950152	3.978291904	3.96770177	3.9774677827009304	1.29198650364302	0.27697142958641052	3.06	13.62	2.684258002	2.68548127905791	0.00027243906515650452	2.42	0.28483623266220092	2.43	124.65	14.52	-0.004216698	-0.43	-0.60	9.1	5.235641034	0.21413786709308624	-0.077416905	5.1927534809999992	0.674497527	0.040600735
	1982-06-01	NA	-3.609064	0.51	2.9541163444519044	-2.11	7.416103	0.21830312907695772	0.2032638	9.344416	15.00891	-0.22632521390914916	-0.0003728	-0.0014291107654571534	-1.4436081983149052e-06	-0.0008306801	NA	0.27	-2.15	-1.88	-8.844667496	-9.002478619	0.01844116300855344	-0.01419131221614729	-0.0088161293138787216	0.232552061	3.200722362	15.48	7.1	7.1	-5.467372	1.29260082520883	-0.19591328299999992	0.8031578	-0.062003558020419904	3.97531888	3.984728709	3.97485398112336	1.29260082520883	0.27554231882095336	3.44	14.30	2.681284979	2.68225315591453	0.0002709954569581896	1.89	0.28400555253028868	3.01	130.42	15.48	-0.004481135	0.46	1.25	9.8	-9.209105877	-2.8242456912994384	1.113409248	-9.2461066429999984	1.874284611	0.041684192
	1982-07-01	NA	-3.704358	-2.72	0.1768162	-2.19	7.748915	0.20774005353450776	0.2016988694667816	9.152991	15.525811195373536	0.51690119999999992	-0.0030896	-0.0016101598739624024	-1.0567891877144576e-06	-0.0008766055	NA	-0.30	-2.15	-2.45	-0.703291535	-0.26378755599999996	0.016814174638347018	-0.015996310266215698	-0.0083464816583267088	-3.739879351	0.102222375	14.41	6.4	6.4	-6.3405795097351072	1.2814169874685998	-0.19409013699999992	0.8000682	-0.065692218304980176	3.971672093	3.9488524	3.96871549030762	1.2814169874686002	0.27393215894699096	4.38	13.95	2.69108189	2.68729850283902	0.00026993866777047516	2.21	0.28312894701957704	3.06	132.57	14.41	-0.012361268	2.36	1.91	9.8	-0.421189355	-2.392157793045044	-1.736747982	-0.30982439299999996	-0.755402122	0.039368090
	1982-08-01	NA	-1.8193134069442748	-4.853548526763916	-3.4296574592590332	-2.61	9.102057	0.22733497619628908	0.225286528468132	10.009212493896484	15.66430377960205	0.13849258422851562	-0.0039139	0.00054644106421619656	-7.494236e-07	6.347895e-05	NA	-0.09	-2.63	-2.72	1.4874885470000002	1.936689288	0.01529249668220472	-0.017744506077043622	-0.0113471372198671	-0.120088641	3.866492482	11.61	5.9	5.9	-6.914894	1.2797282458498	-0.19137320799999992	0.7961543	-0.0668984505679102	3.962328212	3.964363052	3.9615006178035	1.2797282458498	0.2744786	3.45	13.05	2.681738009	2.6817723719537	0.00026918924413621424	2.56	0.2831924259662628	2.93	134.30	11.61	-0.017068396	4.07	2.85	9.6	1.775814738	-4.1747145652771	1.958369004	1.889636741	2.976617649	0.039879139
	1982-09-01	NA	-2.32851243019104	-2.32	-2.7315814495086668	-2.69	9.407812	0.23238131403923036	0.22980916500091552	9.496845	16.408403396606446	0.7440996	-0.0014023	-0.00010545608529355376	-3.6109122447669504e-07	-0.001380726	NA	-0.11	-3.21	-3.32	-1.876920191	-1.442610891	0.01302260362629088	-0.01686627471541284	-0.01057655845925328	-4.202374528	-0.378732716	11.76	5.0	5	-6.560284	1.27580710012202	-0.18666460500000028	0.794752	-0.06933178549262964	3.957625236	3.969701173	3.95560570169726	1.27580710012202	0.27437314391136168	2.94	12.34	2.6770350340000004	2.67979860157524	0.00026882815291173756	2.49	0.2818117	3.84	135.18	11.76	-0.020115262	4.84	2.31	9.7	-1.598152293	-1.3936476707458496	-2.208867483	-1.4881036	-1.232236637	0.039586028
	1982-10-01	NA	-1.9212213754653932	-3.2	-4.5991044044494632	-2.61	10.611905097961426	0.26105037331581116	0.246293	10.091320991516114	16.662151336669922	0.25374794006347656	-0.003360150381922722	0.002136886	1.2390664778649806e-06	-0.0009445407	NA	0.28	-3.94	-3.66	-0.068793190000000008	-0.061045787	0.01316945912516285	-0.017841296990865198	-0.0068437539059075208	-4.727921556	-2.77659929	10.44	5.1	5.1	-7.117438	1.2637374087265	-0.18560929700000008	0.79139184951782224	-0.068623139390830088	3.948998893	3.958490474	3.9487638688338	1.2637374087265	0.27651003003120424	2.90	10.91	2.688467931	2.6850264601073	0.00027006721938960256	2.49	0.28086715936660768	2.73	136.06	10.44	-0.033128089	4.38	1.03	9.9	-0.135108741	-2.8912124633789064	-3.718551384	-0.132407408	-3.221130159	0.039280464
	1982-11-01	NA	-0.3547418	-2.0865564346313476	-5.581044	-2.62	12.260176658630372	0.27647176384925844	0.23953938484191896	10.171806335449218	16.250879999999998	-0.411271333694458	-0.0033755495678633452	0.0020771324634552	3.2851805826794588e-06	0.00040584063390269872	NA	0.24	-4.24	-4.00	-0.201943626	-0.194206546	0.01194767530280752	-0.01642455979682739	-0.0043864471840018144	1.68214939	3.764760008	9.78	4.6	4.6	-6.715063571929932	1.2635562281485098	-0.1889780769999998	0.7880163	-0.0668457122498398	3.945084404	3.943742578	3.9485318967603896	1.26355622814851	0.27858716249465944	1.41	10.55	2.684553442	2.68497566861188	0.0002733524	2.14	0.281273	1.71	136.19	9.78	-0.036999961	4.7	0.66	10.4	-0.268170817	-0.7386416	2.7594317410000004	-0.265473083	3.29032033	0.039737358
	1982-12-01	NA	-0.004715353	-0.87	-5.527983	-2.31	12.041095733642578	0.27657815814018248	0.2368793338537216	10.433234214782714	16.778057098388672	0.52717709999999992	-0.0113028	0.006630638	-3.9797e-06	-0.0017841999999999998	NA	0.71	-3.99	-3.28	0.53840439399999992	0.546198871	0.01009423896248611	-0.016452593757749208	-0.0035656623965111692	-0.977254426	1.050887412	9.51	3.8	3.8	-6.445672	1.26155324629195	-0.194405508	0.7767135	-0.067946422592799928	3.937380763	3.928775889	3.9423052182180896	1.26155324629195	0.28521780000000004	1.00	10.54	2.6768498	2.68075197192614	0.0002693727	1.79	0.2794888	1.57	131.21	9.51	-0.041159669	4	1.05	10.5	0.4716859	-0.407218	0.071852587999999992	0.474403646	0.58885627100000008	0.039737912
	1983-01-01	NA	1.7050886154174804	-2.2400000000000004	-6.346988	-2.15	10.892053604125976	0.28892424702644348	0.24696184694767	10.453237533569336	17.921611785888672	1.1435546875	-0.0046891	0.0012394406367093324	-7.62e-08	0.0025972	0.42814865708351136	1.63	-3.56	-1.93	-2.224270241	-2.6420888910000004	0.0097783199104043232	-0.0067968416392029792	0.01007076966373887	3.4042737340000004	3.247094923	8.98	3.7	3.7	-2.4344568252563476	1.26104859668335	-0.1893490349999998	0.7720244	-0.05777153548998992	3.954925394	3.953260913	3.95902701378578	1.26104859668335	0.28645724058151244	-0.44	10.46	2.697382855	2.69797841710243	0.0002692965	1.46	0.282086	1.12	130.16	8.98	-0.038069050	2.17	0.40	11.4	-3.1169436519999996	1.8559294939041136	2.272589138	-3.215198903	2.244210924	0.039307022
	1983-02-01	NA	1.3246634006500244	-1.57	-7.324688	-1.94	11.174339294433594	0.28100207448005676	0.25002533197402956	10.296244621276856	17.912410000000002	-0.009201786	-0.0054892	0.0030131936073303224	5.233268e-06	0.001675352337770164	0.4166554	1.49	-2.76	-1.27	-5.935550392	-6.33750987	0.009016787873035632	-0.01238239841865934	0.001162641573577692	0.661348627	0.508339177	9.13	3.5	3.5	-5.090909	1.25693605199343	-0.19233658299999988	0.7665352	-0.060731632954140304	3.950356787	3.960508361	3.9502320587250096	1.25693605199343	0.28947043418884276	-0.34	10.72	2.692814248	2.69329600673158	0.00027452976792119444	1.03	0.28376135230064392	1.02	131.43	9.13	-0.038708837	1.3799999999999998	0.94	11.3	-6.794340536	-0.2098471224308014	-0.440316647	-6.888866306	-0.467942095	0.038254892
	1983-03-01	NA	0.805312	0.39655652642250064	-6.1617430000000008	-1.88	10.426721572875976	0.2989835739135742	0.2476323	10.44095516204834	18.030656814575196	0.11824681609869004	-0.0007429	0.0009696658	2.955581294372678e-06	-0.00036638975143432616	0.40075835585594176	1.59	-1.71	-0.12	11.81929437	11.34146427	0.009480921496573064	-0.0086683665360419952	0.006823129015166308	0.55461009400000008	0.401762891	9.23	3.6	3.6	-3.4798533916473388	1.2562800776633298	-0.19065851600000012	0.7657923	-0.060013477117299992	3.957961488	3.967368777	3.9575383381629	1.25628007766333	0.29044009999999996	-0.34	10.51	2.700418949	2.70125826049957	0.00027748534921556712	1.07	0.2833949625492096	0.88	132.61	9.23	-0.037784940	-0.05	0.64	10.8	10.79840594	3.1673192977905272	-0.545887005	10.68603825	-0.573483159	0.045476210
	1983-04-01	NA	0.07246359	-0.02	-3.178623	-1.78	10.817105293273926	0.31710705161094664	0.2601747	10.68356	17.85561180114746	-0.17504501342773438	-0.0048714	0.003557247342541814	-4.766043e-07	0.0007101375	0.39113247394561768	1.39	-1.51	-0.12	-0.52788673	-1.437718825	0.0102394498316749	-0.0025984707165062568	0.0080281876080456192	-3.4908711819999996	-4.353371542	9.25	3.9	3.9	-1.1257035732269288	1.26211025110117	-0.18352693400000012	0.7609209	-0.054133071829410176	3.971172658	3.967535287	3.9712314155595696	1.26211025110117	0.29399734735488892	0.28	10.40	2.712091231	2.7091211644584	0.00027700874488800764	1.27	0.2841051	1.04	133.82	9.25	-0.031171214	0.15	0.56	10.0	-2.176850147	0.9868119	-5.752629558	-2.391210478	-5.946918135	0.041092690
	1983-05-01	NA	0.41134905815124512	-0.49	-1.0196813344955444	-1.63	10.030265808105468	0.293775	0.2549934	10.71174144744873	17.228466033935546	-0.6271458	0.0004135	0.006719887	3.348192e-06	0.001291058724746108	0.3978693	1.63	-1.43	0.20	10.68336286	9.670985896	0.009049861954790696	1.339099747621001e-05	0.01276540876416995	5.448996953	4.506601152	8.98	3.5	3.5	0	1.25775849964836	-0.181114993	0.7613344	-0.051635051254109952	3.978621279	3.968369312	3.9775210449619704	1.25775849964836	0.30071723461151124	0.16	10.38	2.719539852	2.71976254531361	0.00028035693685524164	1.17	0.28539615869522096	0.79	134.03	8.98	-0.032651345	-0.04	0.65	9.8	8.848548957	2.139991283416748	2.977726567	8.610028617	2.765440581	0.044500245
	1983-06-01	NA	-0.8483903	0.01	2.1860857009887696	-1.63	10.006547927856446	0.30615553259849548	0.2562144696712494	10.559673309326172	17.21	-0.018466033041477204	0.00030679999999999996	0.0003961654	1.74535671249032e-07	-0.0003703587	0.37665814161300656	1.84	-0.94	0.90	-2.428221754	-3.320672236	0.0067140170723730912	0.0025169952300292448	0.016563953381768598	7.632673242	6.670761965	9.64	2.6	2.6	1.119403	1.2581767974867102	-0.18073653700000052	0.7616412	-0.05185205096092016	3.984704532	3.995812531	3.9848586696339104	1.25817679748671	0.30111339999999996	0.81	10.85	2.725623106	2.7266818721472	0.00028053147252649068	1.13	0.2850258	0.85	136.06	9.64	-0.032373819	-0.83	1.08	10.2	-4.045683046	7.199145	5.110226888	-4.255948195	4.8935448060000008	0.046633882
	1983-07-01	NA	-0.899294	0.5	-1.922500729560852	-1.24	9.401966	0.26980912685394288	0.2442528	10.32127	17.155193328857422	-0.05480667	0.0022522000000000004	-0.002903971	-4.475005e-07	0.00068802165333181616	0.3996678292751312	1.80	-1.19	0.61	3.373597603	2.571154026	0.006316336939230148	0.0073069754258152912	0.01317547629556772	0.471566496	-1.634673914	10.00	2.5	2.5	2.901354	1.27500985630506	-0.179360569	0.7638934	-0.04447631120609996	3.999832397	3.977160722	3.9977147968673504	1.27500985630506	0.29820942878723144	0.53	11.38	2.726704321	2.72270494056229	0.00028008397202938796	1.28	0.2857138216495514	0.92	136.74	10.00	-0.013909072	-0.92	0.88	9.4	1.866884466	6.3690495491027832	-3.587058995	1.679686193	-4.069906675	0.044111321
	1983-08-01	NA	-1.2737828493118286	1.19	-1.814737	-1.13	9.200224	0.24801935255527496	0.24175791442394256	10.13218	15.910624504089356	-1.2445688247680664	0.0085637	-0.0029983287677168848	2.428249e-06	0.00031280517578125	0.39459887146949768	1.47	-0.79	0.68	3.940232673	3.133390558	0.0066504005538434144	0.01178521387597458	0.02053084139825374	7.9974826	5.733472293	10.28	2.6	2.6	4.761905	1.2713563346656196	-0.18096125699999992	0.7724571	-0.045532339551840112	4.010272498	4.011254577	4.00818774985412	1.271356334665619	0.2952111	1.05	11.85	2.737144421	2.7368314151885	0.00028251222101971508	1.30	0.28602662682533264	0.94	138.83	10.28	-0.015321923	-0.92	1.42	9.2	2.425260594	5.2392945289611816	3.634841992	2.237036207	3.115826158	0.048031036
	1983-09-01	NA	-1.029581069946289	0.38	-1.955270767211914	-1.18	8.577996	0.23489391803741456	0.24030503630638124	10.424983978271484	16.077157974243164	0.1665334701538086	0.0013596	-0.0007094	-1.362721e-06	0.0008806732	0.4041067	1.42	-0.82	0.60	-1.132795584	-1.900258022	0.0075091501588027872	0.01730903617519853	0.02783245452793996	8.448914649	6.175440725	9.86	2.9	2.9	7.210626	1.2696894495851394	-0.1779450229999995	0.7738167	-0.047360342953729712	4.025178461	4.038493529	4.0240734238827592	1.269689449585139	0.29450169999999996	1.34	11.65	2.752050385	2.75438397429762	0.00028114950000000004	1.36	0.28690729999999996	0.86	138.75	9.86	-0.015143602	-0.65	1.02	8.8	-2.573826169	5.4743204116821288	4.068038099	-2.752863856	3.546852767	0.047877304
	1983-10-01	NA	-1.018802285194397	0.1	-2.2852783203125	-1.21	8.169331	0.24204528331756592	0.2385815	10.58576	16.349163055419922	0.2720050811767578	0.0001238	0.0003759	-1.6971392824416398e-06	0.0001707	0.4291042387485504	1.48	-0.72	0.76	7.718764516	7.078632392	0.007483650906620712	0.021448893572343068	0.025596996409545108	8.301233994	5.392583652	9.53	2.9	2.9	8.812261	1.2797054120325298	-0.17758619999999988	0.7739405	-0.038545303244019728	4.033174583	4.042061304	4.0334604847987296	1.27970541203253	0.2948776	1.66	11.54	2.755957788	2.7537550727662	0.00027945236070081592	1.29	0.287078	0.89	136.59	9.53	-0.006619794	-0.34000000000000004	0.47	8.4	6.090437691	8.465598	2.4232939240000004	5.947534632	1.770320291	0.048545492
	1983-11-01	-0.89	-1.319926142692566	0.39	-2.0154681205749512	-1.20	8.221344	0.2312074452638626	0.2419167309999466	10.36760139465332	15.60226	-0.7469031	0.0030153	0.000843	-6.5166069999999992e-07	-0.0006073484	0.4100961685180664	1.19	-1.11	0.08	-1.458498465	-2.044093566	0.0083679389947573376	0.02253170584255228	0.02774758983472536	6.63768899	3.773716539	9.80	3.3	3.3	9.338521	1.27802178378739	-0.17430123699999988	0.7769558	-0.037398825515379656	4.035982483	4.03194952	4.0374990559681304	1.27802178378739	0.2957206	1.72	11.69	2.758765687	2.75947727218074	0.00027880070000000004	1.03	0.28647065162658692	1.04	138.47	9.80	-0.008613160	0.2	0.98	8.1	-2.948097526	7.659419	0.850036145	-3.078825742	0.207092416	0.048355803
	1983-12-01	0.415	-1.4483431577682496	1.01	-1.725072	-1.18	8.049293	0.2235732674598694	0.22536963224411012	9.989703	15.164087295532226	-0.4381727	-0.0007307	0.001627571415156126	-2.725053e-06	-0.00166398286819458	0.4012005	1.18	-1.49	-0.31	0.335827055	-0.26043104700000004	0.009801427123786536	0.025757045595456748	0.03262068367822856	8.230398227	5.323650324	10.08	3.8	3.8	10.629920959472656	1.2756474194528104	-0.17494331000000022	0.7762251	-0.038716672371959856	4.042500239	4.03085438	4.04384735347494	1.27564741945281	0.29734817147254944	1.62	11.83	2.765283443	2.76819993402213	0.00027607564697973432	0.85	0.28480666875839232	1.08	140.22	10.08	-0.009414236	0.29	1.20	8.0	-1.180895862	7.801778	2.356302697	-1.314004486	1.703756149	0.049078717
	1984-01-01	0.83	-1.0699409246444702	0	-1.079487	-1.45	7.955696	0.23397766053676604	0.2102980613708496	9.359106	14.229586601257324	-0.9345007	6.054835e-05	0.0016977787017822266	1.700153e-06	0.0028882622718811036	0.4212104380130768	1.32	-2.22	-0.90	-1.200420546	-1.007657325	0.010634493223806	0.027510266649835808	0.02860878996875218	9.435300553	7.161900224	9.78	4.2	4.2	11.324376106262208	1.2927765876313902	-0.1755477810000001	0.7762856483459472	-0.036021703634410152	4.062260324	4.062891734	4.0679409026089296	1.29277658763139	0.29904595017433168	1.59	11.67	2.774530552	2.7751643149775396	0.0002777758	1.17	0.28769493103027344	0.88	141.57	9.78	0.004502319	0.64	0.85	8.8	-2.630849163	10.412860870361328	2.9371856260000004	-2.564977456	2.454035546	0.046414860
	1984-02-01	-2.36	-1.422364354133606	0.4	-2.2589051723480224	-1.51	7.598452	0.21835117042064668	0.2023656	9.016073	14.241591453552246	0.012004852294921876	0.012212852016091346	-0.005705297	1.5061286831041798e-06	-0.00059217214584350584	0.41684705018997192	1.49	-2.01	-0.52	-1.527031587	-1.334905602	0.01174729145891947	0.02914218556897786	0.031422675901358692	11.63547784	9.316371198	9.90	4.6	4.6	12.452107429504394	1.2874238801633698	-0.1738869970000003	0.7884985	-0.039191314183370192	4.065289866	4.076143252	4.0653504544208992	1.28742388016337	0.29334065318107604	1.75	11.84	2.777560095	2.77792657425753	0.00027928192866966128	1.15	0.28710275888442992	0.81	139.48	9.90	0.005214161	0.03	0.97	8.4	-2.9527315019999996	9.555793	5.0067194629999992	-2.887077553	4.513855737	0.046080659
	1984-03-01	-9.955	-2.1923563480377196	0.71	-2.4995093345642088	-1.42	8.1505374908447264	0.21117007732391356	0.18268834054470064	8.69361	14.002016067504882	-0.2395754	0.0024706	-0.0017670094966888428	1.0227086022496224e-06	0.0006784411	0.40570423007011416	1.74	-1.60	0.14	8.507289443	8.718992921	0.01216560664873615	0.02916934868950556	0.031186010395770272	5.024693758	2.842919028	10.39	4.8	4.8	12.14421272277832	1.28747742520769	-0.1783824289999996	0.7909691	-0.03820485557490016	4.072071686	4.082405238	4.07297715390086	1.28747742520769	0.2915736436843872	2.24	12.32	2.784341915	2.78549972869317	0.00028030463727191092	0.82	0.2877812	0.87	136.62	10.39	0.005641654	-0.66	1.28	8.1	6.936311785	5.7232184410095216	-1.211525513	7.008655821	-1.675203037	0.051535341
	1984-04-01	-0.85	-2.6212620000000004	0.3960562	-2.069532	-1.50	7.617801	0.21240876615047456	0.18565131723880768	8.595596	13.75407	-0.24794606864452364	0.001174	-0.0020448437426239252	-2.6979832910001276e-06	-0.0008951338	0.40656045079231264	1.75	-1.73	0.02	-0.611779912	-1.370360168	0.0115490920326693	0.027142413334822592	0.0291670290569071	9.34300458	7.235135966	10.82	4.6	4.6	11.3852	1.2908820399080802	-0.17447757900000042	0.7921431	-0.034149843054660068	4.078061036	4.07464513	4.07902022008892	1.29088203990808	0.28952879999999996	3.02	12.63	2.790233154	2.78813818018084	0.00027760665398091076	0.84	0.286886066198349	1.13	137.81	10.82	0.009417186	-0.68999999999999992	1.33	7.6	-1.882908169	8.849461	3.246494415	-2.058909254	2.802832018	0.047762795
	1984-05-01	1.365	-2.2473816871643068	1.7	-0.8040866	-1.46	7.131691	0.1945216	0.1941829	8.244798	13.65845	-0.09562	0.0077267	-0.004080279	-1.334876287728548e-06	-0.0011724233627319336	0.41873133182525632	1.72	-1.34	0.38	11.32601554	10.4763201	0.01088040550678832	0.026375491442912692	0.027767272419733188	12.28365871	10.1191014	11.57	4.2	4.2	10.984848022460938	1.2871471844210496	-0.1722100520000005	0.7998698	-0.032973560938200032	4.083718303	4.073595787	4.0824301172473696	1.287147184421049	0.28544852137565612	2.39	13.41	2.795890421	2.79528293282632	0.00027627177769318224	0.66	0.28571364283561708	1.74	140.90	11.57	0.009079580	-0.66	2.48	7.2	9.902208531	7.930205	6.02318993	9.705067467	5.567595745	0.053114502
	1984-06-01	1.14	-2.8754909999999996	1.25	-0.6526233	-1.50	7.501469	0.1897671	0.192517	8.763158	13.956201553344726	0.29775154590606688	-0.0004214	-0.0039245784282684328	-9.0216049999999984e-07	-2.8742835638695396e-05	0.41088914871215824	1.77	-1.00	0.77	-4.766034251	-5.492907174	0.01083511520988619	0.025404992028525392	0.027111837101361372	2.508309964	0.53219772899999992	11.70	4.2	4.2	10.701107025146484	1.28548674547867	-0.1683435160000002	0.7994484	-0.032979282783410112	4.087422325	4.09818717	4.08609397237076	1.28548674547867	0.28152394294738768	3.13	13.56	2.7995944439999996	2.80060722689209	0.0002753696171566844	0.87	0.2856849	1.83	141.29	11.70	0.008316203	-0.83	2.18	7.4	-5.984031563	6.988218	-3.207126118	-6.152676109	-3.623056543	0.050815336
	1984-07-01	2.465	-0.2131768	0.52	0.4205042	-1.71	7.529235	0.19663272798061372	0.19729967415332796	8.920071	14.03892707824707	0.08272552	0.0025031	-0.0015890896320343018	-6.2954495660960672e-07	7.922797e-05	0.4322979	1.80	-1.42	0.38	6.355336744	7.021040933	0.0106136369372662	0.022783613532019132	0.029071175949412152	12.49692709	11.88736233	12.00	4.2	4.2	9.210526	1.2869400108627	-0.1670558580000003	0.8019515	-0.039023554661250072	4.090376701	4.066824331	4.0887971858104104	1.2869400108627	0.2799348533153534	0.66	13.36	2.805378545	2.80185717494771	0.0002747400722000748	1.23	0.28576412796974184	1.88	145.27	12.00	0.010221798	-0.9	2.10	7.5	5.580745121	6.436247	7.010652859	5.757771795	6.925963833	0.048239496
	1984-08-01	-5.07	-1.5671898126602172	-0.52	1.1232246160507202	-1.76	8.460914	0.2152654	0.20409213006496428	9.249722	14.07308578491211	0.034158706665039064	0.0061122	-0.0038300156593322752	6.947084e-08	0.0013824105262756348	0.412767	1.73	-2.33	-0.60	-0.298562453	0.325493345	0.01082065186930245	0.02026786174513828	0.025247873141821032	7.704609647	7.12101207	11.79	4.3	4.3	8.363636	1.28349455744699	-0.15903750600000018	0.8080637	-0.039862137404200312	4.091555677	4.092758305	4.08942514501672	1.28349455744699	0.27610483765602112	2.22	12.72	2.8065575210000004	2.8059305875697296	0.000274809543043375	1.60	0.28714653849601744	1.32	145.75	11.79	0.007982938	-0.82	0.91	7.3	-1.024693371	7.329306	2.452048179	-0.858742001	2.370966866	0.050288454
	1984-09-01	1.045	-1.3415806293487548	-1	1.2511957883834838	-1.69	8.646539	0.2140188	0.2018888294696808	8.920516	14.019329071044922	-0.053756713867187504	0.0029750000000000004	7.2181224822998048e-05	-2.2322055883705616e-06	-0.000141263	0.4290789	1.73	-2.53	-0.80	-2.757700352	-2.149036902	0.01075341296041792	0.015857492291405502	0.0186537748088307	0.823562807	0.277250192	11.66	4.3	4.3	6.548673	1.28212150449081	-0.1497426219999998	0.8110387	-0.041118984769169752	4.089196333	4.102567329	4.0878851371820304	1.28212150449081	0.27617701888084412	2.19	12.52	2.804198177	2.80576363269122	0.00027257733745500444	1.69	0.2870052754878998	1.29	148.63	11.66	0.005763679	-0.52	1.02	7.1	-3.465921237	6.9317019999999992	-4.093422295	-3.304063061	-4.1693234739999992	0.046924944
	1984-10-01	-0.825	-0.60096234083175656	-1.4642170000000002	-1.260227918624878	-1.31	9.00705	0.22456733882427216	0.19302915036678316	8.783183	14.01500129699707	-0.004327774	0.0027861	-0.0023514188360422848	-6.4573739999999992e-07	-0.000282526	0.4375338554382324	1.75	-3.16	-1.41	5.272267014	5.642285125	0.01071815279160436	0.01334874569889994	0.020471009088844908	9.941908451	10.38651101	10.76	4.3	4.3	5.28169	1.27717490520762	-0.14752356200000042	0.8138248	-0.04297787902842032	4.08771933	4.09510927	4.0873021230968696	1.27717490520762	0.2738256	2.02	12.16	2.8109006070000004	2.8101272178892496	0.0002719316	1.50	0.28672274947166444	1.02	150.16	10.76	0.000625369	0.68999999999999992	1.35	7.0	4.623323937	5.295096	5.530813545	4.723952999	5.691082381	0.049153914
	1984-11-01	-2.15	-0.16038545966148376	-2.984304	-2.9409315586090088	-1.19	8.904736	0.2143063	0.18677566945552824	8.324682	13.782485961914062	-0.2325153350830078	0.0020843	0.0008039333	-1.6368468322980334e-06	-0.00015053153038024902	0.4529282450675964	1.48	-3.39	-1.91	-2.73296013	-2.391079334	0.01028360366563019	0.01358554054175197	0.020135766698534548	6.311639233	6.741561069	9.53	4.1	4.1	5.516014	1.2773092003369904	-0.1504292230000002	0.8159091	-0.04242017626553008	4.090818352	4.086115799	4.0923506630802704	1.27730920033699	0.27462953329086304	1.99	11.57	2.813999629	2.81504146274328	0.00027029475313611328	1.35	0.28657221794128416	0.92	148.17	9.53	-0.000398953	1.95	1.25	6.9	-3.332555578	6.22363	2.0461981749999996	-3.23957866	2.2011749530000004	0.047345133
	1984-12-01	-0.92	0.8149393	-1.2675400972366334	-5.589382	-1.27	9.448587	0.2330871	0.18310213088989256	8.150098	13.763043403625488	-0.01944255828857422	-0.0032791	-0.00034731626510620116	-2.7565693017095328e-06	-0.0022387178614735604	0.453779	1.33	-3.41	-2.08	0.055816959	0.407499938	0.0101012587277858	0.01164605147295186	0.01747900383626455	0.542191572	0.948781893	8.89	3.9	3.9	4.982206344604492	1.2743568966138196	-0.1481831160000002	0.81263	-0.044095218833020152	4.092145479	4.0792783010000008	4.0909422079022696	1.27435689661382	0.27428221702575684	1.03	11.50	2.815326756	2.81658531128845	0.00026753818383440376	1.05	0.2843335	0.83	151.17	8.89	-0.000367206	2.54	1.68	7.0	-0.56096969900000008	4.9377503395080568	-3.49176741	-0.465327006	-3.345201098	0.045445143
